run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
362,.0096726,.0037829,-.0080315,.0050395,.002999,-.0279729,.0009303,.0118546,-.0050162,-.0147765,.0048227,.0090215,-.0004391,-.000428,.0003897,.0000189,-.0000554,.0004033,-.0001693,-.0003289,.0002546,.0003856,-.0002848,-.0002269,.0053769,-.0130509,-.0003044,-.0001759
363,.0180434,-.0344964,-.0064177,-.0022108,-.0021633,-.0562613,.0035339,.0000403,.0022176,-.0243788,.0014229,.0023075,-.0008619,.000491,.0002834,.0000996,.0002025,.0011683,-.0003601,-.0001242,-.0000249,.0007326,.0000433,-.0000527,.0166368,-.1149995,-.0007177,.0023146
364,.0076608,.0042104,-.0102425,-.0071781,-.0097882,.0541918,-.0040308,.0206679,.0038242,.0205046,.0046565,.0244809,-.0003047,-.0003381,.0004425,.0003563,.0003045,-.0012255,.0001378,-.0005721,-.0001484,-.0002792,.0000479,-.0005463,-.0079201,.1168775,.0004795,-.0026049
365,.003191,.0120999,-.0126977,-.0076361,-.0096625,.000133,-.0048508,.0006134,-.000138,.0181978,.0086419,.0061643,-.0002035,-.0003742,.0004631,.0003314,.0002069,-.0001066,.0000332,-.0001337,-.0000506,-.000304,-.0002996,-.0001286,-.0155162,.0295722,.0001496,-.0007157
366,.0129766,.0065617,-.0156163,-.0000899,-.0148343,-.0230938,-.0042864,.0012572,-.0049029,-.0221488,.0086163,-.0061872,-.0006379,-.0003785,.0004827,.0001667,.0005035,.0004448,-.0000573,-.0002061,.000019,.0006243,-.0003029,.0001232,-.0180469,-.0437008,7.14e-06,.0007743
367,.0165667,.0091985,-.0103276,-.0049986,-.0057297,-.0259341,-.011512,-.0042655,-.0016636,-.0025495,.0037101,.0076514,-.0008214,-.0005217,.0004143,.0003066,.0001957,.00049,.0003401,-.0001227,.000175,.0000894,-.0000165,-.0002895,-.0089561,-.0208978,.0002872,-.0000479
368,.008039,-.0096259,-.0077649,.000437,-.0042175,-.0388165,-.0038754,.0130462,-.0031109,-.0078845,.0075322,.013152,-.0003869,-.0002273,.0004006,.0001646,.0001085,.000739,.0000492,-.0004243,.0001764,.0002832,-.0002772,-.0003835,-.0033975,-.0296917,.0000704,.0001516
369,.0059632,-.0163524,-.0091281,-.0008871,-.0042607,-.0575546,.003188,.0073058,.0050038,-.026212,.0089734,.0120601,-.0001539,.0001661,.0003316,.0001177,-.0000143,.0010488,-.0000965,-.0003826,-.0002016,.0006873,-.0001817,-.0003786,.0097396,-.08164,-.0003165,.0012587
370,.0083738,-.0043786,-.0096474,-.0034097,-.0065611,-.0340571,-.0020835,.0081964,.001597,-.0014646,.0086156,.006102,-.0003551,-.0000763,.0003891,.0003745,.0000872,.0005745,-.0000816,-.0003892,-.0000385,.0001786,-.000304,-.0002167,.0002944,-.0290116,-.0003029,.0004453
371,.008238,-.0030495,-.0106656,.0144935,-.016831,-.038686,-.0051611,.0069784,-.0010053,-.018158,.0103758,.0035053,-.0004276,-.0001582,.0002643,-.0001458,.0004726,.0007218,-.0000705,-.0003258,.0000499,.0005312,-.00017,-.0001284,-.0150492,-.0349163,.0001187,.0004948
372,.0108454,.0083326,-.0087279,-.0021594,-.0059176,-.0224073,-.0093158,-.0106743,-.0004046,.0000204,.0088667,.0066456,-.0005917,-.0003901,.0004225,.0003315,.0000545,.0004425,.0003411,.0001781,.0000191,.0002325,-.0001683,-.000143,-.0046538,-.0202424,.0000773,.0006516
373,.0125053,-.0069186,-.0133299,-.0091369,-.001372,-.0352768,.0006847,-.0035161,.0024534,-.0074106,.0053749,.0085692,-.0003515,-.0002385,.0005806,.0004639,-.0000343,.000671,-.0001672,-1.86e-06,.0000349,.0003654,-.0002979,-.0002257,.0063163,-.0536897,-.0002354,.0010342
374,.0083289,-.0310828,-.0101154,.0050262,-.0108822,-.0568984,-.0015733,.0400714,.0033408,-.0324225,-.0013513,-.0094759,-.0004551,.0004429,.0003314,.0000308,.0002615,.0011308,-.0000108,-.0010796,-.0001373,.0008144,.0002889,.0001936,-.0122526,-.084782,.0002786,.0015328
375,.0149677,-.0200005,-.0095158,-.0098477,-.0085759,-.0354047,-.0068097,.0034615,.0029952,-.0138553,.0042013,.0098197,-.00079,.0001105,.0003611,.0003963,.0003181,.0006811,.0001551,-.0002504,-.0000366,.0004781,.0000306,-.0001669,-.0027373,-.065827,.0000384,.0012487
376,.0128756,-.0144673,-.0062041,-.0027085,-.0002904,-.0451996,.00077,.0034629,.003268,-.0195683,-.0002928,.0077575,-.0007283,.0000631,.0002888,.0002284,-.0000422,.000803,-.0001496,-.0002935,-.0001078,.0006068,.0001943,-.0002979,.0101263,-.0707232,-.0005448,.0011099
377,.0139442,.0148294,-.0141726,-.0058751,-.0101002,-.0219089,-.0013117,.0021402,.0010944,.0022361,.0155267,.013896,-.000753,-.0005518,.0005063,.0002751,.0003225,.0004713,-.0002192,-.0001779,-.0000291,.0000553,-.0004152,-.0003825,.0049809,.0053177,-.0005876,-.0003104
378,.0105681,-.0051788,-.0066628,-.0096877,-.005167,-.0291045,-.007196,-.0066021,-.0001657,-.0012324,.0042894,.0142139,-.0006179,-.0002213,.0002561,.0004197,.0000682,.0005903,.0002029,.0000122,.0000623,.0000194,.000022,-.0002469,-.004334,-.0375917,-6.37e-06,.0005734
379,.0107049,-.031002,-.0120893,-.0210559,-.0074987,-.0515853,-.0002446,-.0016926,-.0007439,-.0311439,.0090047,-.0113476,-.0005373,.0004886,.0005614,.0006102,.0001818,.001022,-.000205,-.0002751,.0002644,.0009065,-.000303,.0001634,-.0008669,-.1478273,-.0000377,.0029156
380,.008759,-.0339236,-.0033482,-.0080754,-.0037565,-.0284625,-.0016115,.0065047,.0041418,-.0111617,-.0019405,-.0041045,-.0004019,.0005813,.0001225,.0002577,.0001383,.0004824,.0000218,-.0002745,-.0001502,.0004257,.000098,.0000494,.0022441,-.079223,-.0001714,.001522
381,.0046645,-.0124326,-.0102954,-.0033675,-.0098839,-.050607,-.0083332,.0001156,-.0031372,-.0159912,.0077082,.0101947,-.0003404,-.0001259,.0004536,.0002076,.0003205,.0008933,.0001757,-.0001496,.0001316,.0003323,-.0001169,-.0003026,-.0192771,-.0720881,.0006241,.0008551
382,.0122486,.0105737,-.0029278,-.0186456,-.0040289,.0040362,-.0111584,-.0134592,.0052583,.0110017,.0022285,.0042668,-.0004004,-.0005354,.0001737,.0004483,.0001921,-.0002482,.0003847,.0001244,-.0002026,-.0000159,-.0000179,.0000272,.0016203,-.0022265,.0001295,-.0001995
383,.0060432,-.0064646,-.0073427,.0043742,-.0036579,-.0403947,-.0012786,-.0035532,.0014024,-.0106045,.0063517,.018533,-.0002112,-.0003133,.000328,.0000776,.0001244,.0008383,-.0000685,.0000656,-3.79e-06,.0003667,-.0002072,-.0004576,.0015181,-.0381098,-.0000384,.0005773
384,.0114333,-.0129549,-.0074771,.0031231,-.00052,-.0447119,-.0009194,-.0070533,.0025862,-.0213817,.0037266,-.0035794,-.0006668,.0000602,.0004102,.0000911,-.0000502,.0009754,-.0001112,.0000861,-.000117,.000854,-.0001621,-.0001361,.0088297,-.0865582,-.0006971,.0019307
385,.0173225,-.0167984,-.0034472,-.0220301,-.002999,-.0091609,-.0078278,-.0128395,.0072482,.0027437,.0031981,-.012064,-.0006816,.0001634,.000237,.0004519,.000018,.0001464,.0003643,.0000738,-.0003544,.0001155,.0001153,.0000501,.0134949,-.0701493,-.0003014,.0010011
386,.0147529,-.0149107,-.0080182,-.0013828,-.0067025,-.0439775,.0008765,.0051817,.0013778,-.0134907,.0062583,.0049927,-.0006577,-.000012,.0003237,.0002336,.0002609,.0007866,-.0002404,-.0003376,.0000133,.0004069,-.0001064,-.0001443,.0085447,-.0635874,-.0004067,.0009332
387,.0076521,-.0016722,-.0110805,-.0055281,-.0098191,-.0259438,-.004041,-.003338,.001252,.0044763,.0055817,.0153466,-.0003433,-.000207,.0004308,.0001972,.0003754,.0005271,.0000547,-.000108,.0000867,.0000632,-.0001829,-.0004254,-.0104549,-.016659,.0004215,.0000471
388,.0082601,-.0091606,-.0073848,-.0131523,-.0061188,-.0265652,-.0016123,-.0066099,-.0005156,.0013959,.0039971,.0097124,-.0003864,-.0000595,.000288,.0004654,.0002037,.0004981,.0000136,-.000032,.0000994,.000045,-.0000184,-.0003281,-.0033743,-.0443795,.0001999,.0005889
389,.0095097,.0121673,-.0108582,-.0028418,-.0102784,-.0100444,-.0061595,.0015389,-.0011384,.0056854,.0049203,.0141762,-.0004848,-.0005303,.0004234,.0002249,.0003492,.0001622,.0001697,-.000171,.0000866,-.0000599,-.0001183,-.0004741,-.0140045,.0206815,.0004257,-.0008483
390,.0040067,-.0017763,-.0062198,.0019123,.0038528,-.0366853,-.0056241,.005956,.00448,-.0126974,.0034634,.0065294,-.000192,-.0001477,.0003612,-.0000451,-.0001314,.0007742,.0001005,-.0003221,-.0002085,.0004612,-.0001242,-.0002204,.0039591,-.0367615,-.0001943,.0005
391,.0082351,.0133653,-.008327,.0081915,-.0051022,-.0161034,-.0065863,.0212718,.0049241,.0016118,.0032212,.0108438,-.0004605,-.0003964,.0004166,-.0000913,.0001637,.0002206,.0002126,-.0006861,-.0001988,.0000424,.00005,-.0003067,-.0036351,.0391807,.0001837,-.0012175
392,.0203887,.0121215,-.0136337,.0090238,-.0101493,-.0398914,-.0047942,.0091462,.0032991,-.0144635,.0087063,.0034009,-.0009263,-.0006189,.0004384,-.000116,.0002601,.0007345,.0000105,-.000344,-.0002374,.0004802,-.000102,-.0000813,.0038167,-.0206626,-.0005567,.0000544
393,.0131855,-.000297,-.0084429,-.004458,-.0068231,-.0202627,-.0019908,-.0076196,.0009678,-.005122,.0092576,.0066417,-.0005162,-.0001457,.0003294,.0001659,.0002403,.0004235,-.0000672,.0000399,.0000519,.0003545,-.0003531,-.0001543,.006154,-.0311176,-.000315,.0006838
394,.0009124,.0136071,-.0121645,-.0036005,-.0046877,-.0066666,-.0030674,-.0068819,-.0007909,.0032623,.0097392,-.0102885,-3.02e-06,-.0004357,.0004465,.0001611,.0000765,.0000505,.0000208,.0000701,.0000232,-.0000328,-.0004151,.0002464,-.0100588,-.0105681,.0001488,.0000597
395,.0062274,-.0171322,-.0100551,.0080809,-.0055498,-.0524477,.0069096,.0208199,.0005957,-.0244446,.007782,.0120542,-.0003594,.0001585,.0004849,.0000448,.0002147,.0009043,-.0004319,-.0006511,.0000887,.0006322,-.0003266,-.0002642,.0059098,-.0530695,-.0003296,.0008245
396,.0049254,.0099934,-.0159242,-.005328,-.0095604,-.0102555,-.0014631,.0090369,-.0013401,.0126627,.0113654,.0154266,-.0001288,-.0004429,.000531,.0002684,.0003463,.0002488,-.000207,-.0003193,.0000904,-.0000873,-.000394,-.0003617,-.011997,.031536,.0002378,-.000694
397,.0100688,-.0187739,-.0085036,.0075834,-.0065394,-.049836,-.0011073,.0143536,.0117569,-.0132192,-.0001602,.009848,-.0004322,.0000745,.0003704,-.0000401,.000193,.000974,-9.68e-06,-.0003759,-.0004164,.0003706,.0001444,-.0003828,.0055152,-.0500441,-.0001504,.0006204
398,.0214369,.0092594,-.0042411,-.008791,-.0043016,-.0161732,-.0029669,.0013285,.0055419,-.0085023,.0042392,.0056489,-.0006303,-.0004267,.0002049,.0002975,.000151,.0002996,5.83e-07,-.0002645,-.0002321,.0003712,-.0001951,-.0002406,.0197084,-.0172297,-.000701,.0000365
399,.013945,.0072013,-.0049648,-.0149057,.0036422,.0044392,-.0020272,-.0168617,-.0018237,.0130125,-.00055,-.0011692,-.0005306,-.000365,.0002297,.0004901,-.0000888,-.0001961,.0000449,.0003071,.000082,-.0002424,.0001445,-.0000424,.0082215,-.0082836,-.0001184,-.0000486
400,.0137087,-.0286691,-.0102639,-.0024169,-.0032744,-.0448089,-.0027303,.0169431,-.0071385,-.0193209,-.0013637,-.005762,-.0006427,.000253,.0004531,.0002946,.0001366,.0007791,-.0000407,-.0005392,.0003132,.0005653,.0001018,.0000698,-.0110621,-.0840347,.0003213,.0014227
401,.0144122,-.018274,-.0061121,.0002591,-.0069821,-.0391671,-.0025401,-.0010925,-.0061873,-.0165581,.0042076,.0053221,-.0004116,.0001829,.0002016,.0001818,.0002197,.0008571,-.0000768,-.0001905,.0003868,.0005632,-.0002246,-.000191,-.0032018,-.0695104,.0000951,.0014036
402,.0073819,.0273616,-.0044649,-.0066117,-.0003206,.0034132,-.0062361,-.0022268,.0043333,.0044881,.0039577,-.0124151,-.0004142,-.000863,.0001498,.0002843,-.0001025,-.0002117,.0001762,-.0001411,-.0002868,.0001033,-.0000204,.000167,.0046513,.0140095,-.0004978,-.0006612
403,.012969,-.002392,-.0113458,.0002294,-.010307,-.0597143,-.0012205,.0074983,-.0040855,-.0133647,.0029342,.0011248,-.0005736,-.0003182,.0003476,.0001634,.0003499,.0011655,-.0002012,-.0002913,.0001119,.0003946,-.0000982,-.000064,-.0110556,-.0666185,-.0000637,.00105
404,.0095798,-.0028092,-.0029147,-.0099682,-.0061392,-.0254664,-.0048835,-.0018358,.0035269,.0056065,.0042936,.0123421,-.000469,-.0001865,.0002185,.0003487,.00031,.0004587,.0001484,-.0001429,-.0000869,.0001142,-.0001006,-.0003879,.003463,-.0221311,.0000204,.0002043
405,.0047963,-.006951,-.0104977,-.0142167,-.0064413,-.0106115,-.0081504,-.0060193,-.0021803,.0133598,.0078183,.0216981,-.0003271,-.0001805,.0004346,.0003562,.0002488,.000092,.0002616,-.0000178,.0001564,-.000114,-.0002894,-.0006996,-.0146551,-.0027405,.0004848,-.0005637
406,.0135175,-.0026958,-.0164721,.0046362,-.0015308,-.0316915,-.0022493,.0403563,1.54e-06,-.008345,.006283,-.002453,-.0005716,-.0002091,.000751,-.0000472,-.0000288,.0005819,-.0001051,-.0011129,-.000087,.0002559,-.0003284,-.0000873,-.0004502,-.0001929,-.0003699,-.0006188
407,.0079939,-.0012368,-.0099499,-.0038549,-.0078737,-.0131926,.0043599,.0074436,.0016657,.0060801,.0065717,.0043198,-.0004713,-.0001293,.0003272,.0003559,.0002581,.0002518,-.0003452,-.0002616,-.0000732,-.0001536,-.0002163,-.0001914,.0027675,-.0004409,-.0005206,-.0001283
408,.0029736,.011253,-.0043513,-.0028715,-.0061889,-.0271075,-.0007379,-.0016903,-.0032206,.0006367,.0066539,-.0025841,-.0001793,-.0004382,.000226,.000139,.0002972,.0004784,-.0000886,-.0002226,.0002076,.000139,-.0002405,.0000198,-.0048712,-.0223637,.0002224,.0001154
409,.0062724,-.0077419,-.0073399,.0042002,-.0103908,-.0303231,.0003043,.0184897,.0000159,.0014565,.0110715,.0116708,-.000204,-.0000655,.000302,-.0000641,.0003609,.0005176,-.0002338,-.0005131,-.0000311,.0001449,-.0004574,-.0003665,-.0000666,-.0022478,-.0002634,-.0003468
410,.008196,.0137134,-.0065948,-.0003476,-.0028652,-.0023995,-.0025207,.0024827,-.0036571,.0137781,.0000465,.0136753,-.0003332,-.0004243,.0002826,.0001554,.0000461,.0000811,.0000453,-.0001991,.0001515,-.0000523,.0000424,-.0003449,-.0073953,.0409024,.0002346,-.0007839
411,.0068572,-.0009913,-.0053071,-.0061811,.0024111,-.0113349,-.0049554,-.012524,.0087447,-.0102069,-.0001454,-.0227446,-.0003492,-.0001269,.0001866,.0002629,-.0001591,-.0000121,.0002619,.0001455,-.0004596,.0004677,3.02e-06,.0005562,.0076052,-.0639828,-.0005165,.0012934
412,.0056408,-.0008673,-.0121518,.0246041,-.01227,.0005103,-.0000289,.0600915,-.0019782,-.0133557,.0056004,.0003982,-.0003491,-.000126,.000531,-.0003508,.0004669,-.0001299,-.0001572,-.0013933,.0000726,.0004268,-.0001417,-.0000381,-.0151878,.0713811,.0004226,-.0016113
413,.002678,-.0209108,-.0094669,-.003237,.0008614,-.0403308,-.0056065,.0144889,-.002784,-.0087135,.0014348,.0057588,-.0001039,.0002726,.0003245,.0001645,-.000025,.0008447,.0001598,-.0005144,.0000633,.0002729,-.0001008,-.0001849,-.0128832,-.0529444,.0003179,.0008555
414,.021827,-.0291953,-.0113508,-.0013676,-.0034202,-.0519568,-.0013332,.0143183,.009443,-.0305034,-.0029665,-.0034768,-.0008242,.0004288,.0004795,.0002398,.0000763,.0010865,-.0000585,-.0003754,-.0002164,.000895,.0002588,.0000605,.0121993,-.1021815,-.0002844,.0023352
415,.0104373,-.0023695,-.0057861,-.0152139,-.0015614,.0138191,-.0001819,-.0123525,-.003744,.0241745,-.0010355,-.0027751,-.0003715,-.0002357,.0002093,.0005366,.0000756,-.0003225,-.0001449,.0001958,.0000963,-.00045,.0000809,-.0000317,-.0018718,.0052826,-.0000543,-.0003075
416,.0042542,.0082472,-.0100107,-.0025198,-.0016651,-.0365879,-.0024093,-.007033,-.0043355,-.004541,.0084496,.0105309,-.000167,-.000337,.0004488,.0002605,.0001264,.0005643,-9.67e-06,4.43e-06,.0002973,.0001963,-.0003613,-.0003602,-.0057168,-.0319035,.0003346,.0003283
417,.0182522,-.0064869,-.0063109,.0173732,-.0143365,-.0456948,-.0032527,.021133,.0081161,-.0351646,.0097442,-.001642,-.0007143,-.0000772,.0001449,-.0003229,.0003955,.0007227,.0000745,-.0007613,-.0002225,.001017,-.0000852,-.0000964,.0122125,-.0504821,-.0004071,.0004818
418,.0053081,.0011426,-.0040205,-.0091176,-.0035777,-.0221975,-.00325,-.0047116,.0021006,.0038668,.0100544,.0132401,-.0002208,-.0003547,.0002006,.0003392,.0001057,.0003328,.0000782,-.0000478,.0000615,.0000809,-.0004086,-.0004422,.0066148,-.0177772,-.0001833,-.0000918
419,.0084891,.0112704,-.0147014,.0097653,-.0058955,-.0058416,.0010893,.0098348,-.0005013,-.0046711,.0107411,-.0056316,-.0004569,-.0004657,.0007007,-.0001064,.0001672,.0001154,-.0003558,-.0003105,.000069,.0001041,-.0003781,-.0000252,-.0007788,.0147261,-.0002539,-.0006883
420,.0102681,.0208148,-.0052701,.0073288,-.0010657,-.0438687,-.0032495,.0209699,.004012,-.0281456,.0005028,-.0069193,-.00061,-.0005057,.0002084,.0000674,.0000643,.000893,-.00003,-.0007924,-.0002148,.0008942,.0001814,.0001492,.0051976,-.0298201,-.0004007,.0007057
421,.0205447,.0229994,-.004673,-.0303501,-.0024354,.0138044,-.0032701,-.0180393,.0037282,.0179464,-.0078178,-.0081256,-.0006446,-.0007784,.0002867,.0006577,.000068,-.0001237,.000014,.0002427,-.000165,-.00018,.0002961,.0001316,.0060766,-.0017648,-.0001448,-.0000501
422,.0116055,.0022066,-.0080681,.0000714,-.0030066,-.0280928,-.0074407,-.0086841,.0003158,-.0154085,.0051483,.0011051,-.0005274,-.000207,.0003646,.0001418,.0000449,.0005561,.0002626,.0001061,.0000733,.0004714,-.0000139,-.0000487,-.0014458,-.0488023,.0002041,.0010197
423,.0039436,-.0015601,-.0089785,-.0084213,-.006474,.0094629,-.0018434,-.0031284,-.0048743,.0203277,.0051362,-.007837,-.0003235,-.000096,.0003334,.0002221,.0002496,-.0002091,.0000175,-.0000167,.0001666,-.0003881,-.0001267,.0001993,-.0130905,.0088437,.0003169,-.0002885
424,.0221952,-.0068583,-.0052047,.0045903,-.0065111,-.021102,-.0046954,-.0119964,.0068027,-.0201308,.0061366,.003375,-.0008511,-.0000469,.0002836,.0000305,.0002747,.0004102,.0001098,.0002598,-.0001292,.0005596,-.0001608,-.0001182,.0187234,-.0521223,-.0004729,.0010951
425,.0155265,-.0013481,-.0082641,-.0044578,-.0061139,-.0161888,-.007535,.0076154,.0025342,.0103544,.0020678,.0089325,-.0006756,-.0003341,.0004653,.0002512,.0001436,.0002937,.000198,-.0002946,-.0000768,-.0000355,.0000751,-.0002871,-.0017845,.0049076,.0001296,-.0004064
426,.0108952,.0024781,-.0101221,-.0019495,-.0075112,-.016215,-.0068252,.0101303,.0045883,.0139272,.0103369,.0030882,-.0003959,-.0004005,.0004551,.0002075,.0001544,.0001828,.0001641,-.0003813,-.0001124,-.0002437,-.0001293,-.0000584,.0013619,.0114595,.0001359,-.0006935
427,.0095657,-.0017654,-.0113091,-.0072026,-.0040228,-.0232538,.0021219,-.0022055,-.0012472,-.0006343,.0098708,.0083287,-.0005337,-.0000516,.0005141,.0002901,.0002141,.0004853,-.0002734,-.0001241,.0000534,.0002652,-.0003697,-.0003062,.0049793,-.0267329,-.0003952,.0005586
428,.0053038,-.0053251,-.0124667,-.0180055,-.0052751,.0091716,.0120045,-.020712,.0014756,.0122437,.0039086,.0095267,-.0003826,-.0000446,.0004746,.000438,.0001915,-.0001726,-.0006168,.0002094,-7.85e-06,-.0001053,-.0002116,-.0003456,.0049506,-.0131006,-.0005527,-.0000209
429,.0082082,-.0149279,-.005453,-.0044576,-.0024239,-.0393563,.001524,-.0016337,-.0014189,-.0157724,.0071542,.0060859,-.0003429,.000139,.0001822,.0002063,.0000891,.0007457,-.0002497,-.0001807,.0000541,.0006499,-.0003137,-.0001968,.0075906,-.070062,-.0005808,.0013633
430,.0201827,-.0118265,-.0095618,-.0061272,-.0125965,-.036701,-.006086,.0084528,-.0008733,-.0052598,.0106895,.0023042,-.0008711,.0000228,.0001733,.0002679,.0003808,.000804,.0001313,-.0003587,.0000161,.0001885,-.000098,-.0000538,.0017546,-.0491573,-.0002677,.0008707
431,.0089585,-.0127749,-.0091719,-.0020577,-.0035074,-.0268941,-.0054147,-.0055314,-.0006149,.0024272,.0025059,.0050055,-.0003413,.000037,.0003985,.0001835,.0001137,.0005653,.0001237,.0001285,-.0000405,.0000123,-.0000882,-.0000685,-.0072444,-.0398253,.0001658,.0008581
432,.0054373,.0132056,-.0084354,.0140839,-.0038961,-.036243,-.0017971,.0232514,.0054263,-.0062336,.0078662,.0225895,-.0002755,-.000391,.0002688,-.0001713,.0001576,.0006724,.0000305,-.0005309,-.0003059,.0001335,-.0001634,-.0005227,.0046012,.0306539,-.0002879,-.00081
433,.0118249,-.0063357,-.0125866,-.0116576,-.0071513,-.0059295,.0042202,-.0131663,-.0033076,.0143916,.0045246,-.0044493,-.0006821,-.0001394,.0005393,.000403,.000324,.0001407,-.0002801,.0001803,.0000614,-.0002183,-.0000947,.0001151,-.0024758,-.0271468,-.0001321,.0004814
434,.0075134,-.0227101,-.0088793,-.0137287,-.0063392,-.0171784,.0012544,-.0071679,-.0001633,.0003245,.0053972,-.0040789,-.0003353,.0002698,.0003197,.0004808,.0002776,.0003607,-.0001629,.0000799,.0001119,-1.39e-06,-.0001123,-.000058,-.0012167,-.0645395,.0000988,.0011318
435,.0126729,-.0057918,-.0101193,.0085477,-.008281,-.0340091,-.0041062,.0095563,.006892,.0005313,.0040451,.0009402,-.0005653,-.0000729,.0003413,-.0000761,.0001763,.0005582,-.0000108,-.0002001,-.0003318,.0000155,-.0000389,-.000059,.0011034,-.0202254,-.0004293,.0001657
436,.0095609,-.0022758,-.0101273,-.0020693,-.0110405,-.0101918,-.0049823,-.0022017,-.0100877,.0013956,.0096841,.0010003,-.0005189,-.000308,.0002557,.0001253,.0004234,.0001907,-.0001065,-.0001251,.0004209,.0001615,-.000263,-.0001124,-.0169929,-.0143428,.0002116,-.000068
437,.013038,-.010193,-.0089019,-.0007873,-.0082115,-.0360491,-.0101224,.0058588,-.0031232,-.0091729,.0042079,.0082966,-.0006435,-.000017,.000302,.000075,.0002688,.0007861,.0002824,-.0003229,.0002624,.0004363,-.0000514,-.0003478,-.013113,-.0420469,.0004207,.0006098
438,.0103567,-.0089071,-.0035642,.0069483,-.0018056,-.0395528,-.0012569,.0218636,-.0019406,-.0101334,.0013863,.0107167,-.0004244,-.0000165,.0002494,5.74e-07,.000057,.00069,-.0000902,-.0007124,.0001267,.0004235,-.0000245,-.0003964,.0031755,-.0190647,-.000106,-.0000111
439,.0152773,.0153578,-.015568,-.0041221,-.0111063,.0007328,-.0036805,-.0077719,-.0091953,.0011222,.0070247,.0029426,-.0008446,-.0005363,.0006686,.0002248,.0003497,-.0000183,-.0000782,.0000569,.0005129,.0000908,-.0001293,-.0001123,-.0172481,.0082614,.0004791,-.0002945
440,.011007,-.0298088,-.0059007,.0063174,-.0072297,-.0430037,-.0058349,.0326349,.0010893,-.0251761,.0081224,.0062856,-.0003857,.0004024,.0002948,-.0000608,.0003791,.0009354,.0001677,-.0008669,.0000528,.0008936,-.0002358,-.0001643,.0012535,-.0527507,.0002728,.0011394
